case_id,query,intent_expected,action_expected,domain,test_type,context,group_id,difficulty,design_logic,tags,meta,type,expected_intent,step
,换成五月天的,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,车控_空调_开启,2.0
,我想去银行,,,,CTX,,g5,,,['DISAMBIG'],,,车控_空调_开启,3.0
,温度调·到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度调·到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,麻烦你…温度调到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,诶…温度调到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度调到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度调到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,诶…温度调到23度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度调到23度啦,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调·温度设置成22度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调温·度设置成22度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调温度设置成22度，劳驾,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,请问一下…空调温度设置成22度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调温度设置成22度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调温度设置成22度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调温度设置成22度啦,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,嗯…空调温度设置成22度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,调·到26度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,调到·26度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,调到26度，呃,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,调到26度，麻烦你,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,调到26度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,调到26度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,请问…调到26度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,那个啥…调到26度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,设定温度·18度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,设定温度18·度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,就是…设定温度18度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,诶…设定温度18度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,设定温度18度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,设定温度18度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,设定温度18度咯,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,设定温度18度咯,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度·设为20度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温·度设为20度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度设为20度，诶,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度设为20度，嗯,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度设为20度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度设为20度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度设为20度呀,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度设为20度哈,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,给我整·到24度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,给我·整到24度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,给我整到24度，请问一下,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,给我整到24度，麻烦你,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,给我整到24度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,给我整到24度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,就是…给我整到24度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,就是…给我整到24度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空·调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空·调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,麻烦你…空调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,拜托啦…空调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,空调弄成19度行吗哈,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,诶…空调弄成19度行吗,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温·度往25度调,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温·度往25度调,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度往25度调，拜托啦,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,就是…温度往25度调,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度往25度调,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度往25度调,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度往25度调哈,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,就是…温度往25度调,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,搞个21度的温·度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,搞个21度的·温度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,麻烦你…搞个21度的温度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,请问一下…搞个21度的温度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,搞个21度的温度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,搞个21度的温度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,请问…搞个21度的温度,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,搞个21度的温度啦,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,能不能·设到17度啊,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,能不能设到1·7度啊,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,能不能设到17度啊，嗯,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,拜托啦…能不能设到17度啊,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,能不能设到17度啊,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,能不能设到17度啊,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,能不能设到17度啊咯,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,嗯…能不能设到17度啊,,,,NOISE,,,,,['NOISE'],,,车控_空调_设定温度,
,温度调到23度,,,,CTX,,g1,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,1.0
,换成五月天的,,,,CTX,,g1,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,2.0
,我想去银行,,,,CTX,,g1,,,['DISAMBIG'],,,车控_空调_设定温度,3.0
,空调温度设置成22度,,,,CTX,,g2,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,1.0
,换成五月天的,,,,CTX,,g2,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,2.0
,我想去银行,,,,CTX,,g2,,,['DISAMBIG'],,,车控_空调_设定温度,3.0
,调到26度,,,,CTX,,g3,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,1.0
,换成五月天的,,,,CTX,,g3,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,2.0
,我想去银行,,,,CTX,,g3,,,['DISAMBIG'],,,车控_空调_设定温度,3.0
,设定温度18度,,,,CTX,,g4,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,1.0
,换成五月天的,,,,CTX,,g4,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,2.0
,我想去银行,,,,CTX,,g4,,,['DISAMBIG'],,,车控_空调_设定温度,3.0
,温度设为20度,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,1.0
,换成五月天的,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,车控_空调_设定温度,2.0
,我想去银行,,,,CTX,,g5,,,['DISAMBIG'],,,车控_空调_设定温度,3.0
,最·近头晕怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最·近头晕怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,呃…最近头晕怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近头晕怎么办，嗯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近头晕怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近头晕怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,就是…最近头晕怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近头晕怎么办呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最·近胃疼怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近胃疼·怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近胃疼怎么办，请问一下,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,劳驾…最近胃疼怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近胃疼怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近胃疼怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…最近胃疼怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…最近胃疼怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病有哪些常·见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖·尿病有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病有哪些常见表现，请问一下,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…糖尿病有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病有哪些常见表现呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病有哪些常见表现哈,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒·有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒·有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒有哪些常见表现，请问一下,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒有哪些常见表现，劳驾,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,拜托…感冒有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒有哪些常见表现呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥能不能吃·巧克力,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥能不·能吃巧克力,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥能不能吃巧克力，劳驾,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,就是…减肥能不能吃巧克力,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥能不能吃巧克力,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥能不能吃巧克力,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥能不能吃巧克力呗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,那个啥…减肥能不能吃巧克力,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近·总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近·总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…最近总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…最近总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近总是头晕该咋处理啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…最近总是头晕该咋处理,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如·何缓解啊,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃·痛如何缓解啊,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如何缓解啊，请问一下,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如何缓解啊，诶,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如何缓解啊,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如何缓解啊,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如何缓解啊呗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃痛如何缓解啊呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病一般有·什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病·一般有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,然后…糖尿病一般有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病一般有什么症状，就是,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病一般有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病一般有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,糖尿病一般有什么症状嘛,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…糖尿病一般有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通·常会出现哪些症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通常·会出现哪些症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通常会出现哪些症状，拜托啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通常会出现哪些症状，诶,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通常会出现哪些症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通常会出现哪些症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…感冒通常会出现哪些症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,感冒通常会出现哪些症状呗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧克·力吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧·克力吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧克力吗，拜托啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧克力吗，就是,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧克力吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧克力吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…正在减肥的话能吃巧克力吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,正在减肥的话能吃巧克力吗呗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近失眠·怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近失眠怎么·办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近失眠怎么办，那个啥,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,麻烦你…最近失眠怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近失眠怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近失眠怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…最近失眠怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近失眠怎么办咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压有·哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高·血压有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压有哪些常见表现，嗯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压有哪些常见表现，那个啥,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,拜托…高血压有哪些常见表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压有哪些常见表现嘛,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥·期间可以吃西瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥期间可以吃西·瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…减肥期间可以吃西瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥期间可以吃西瓜吗，那个啥,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥期间可以吃西瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥期间可以吃西瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…减肥期间可以吃西瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…减肥期间可以吃西瓜吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近咳嗽怎么·缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最·近咳嗽怎么缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,呃…最近咳嗽怎么缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近咳嗽怎么缓解，请问一下,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近咳嗽怎么缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近咳嗽怎么缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,就是…最近咳嗽怎么缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…最近咳嗽怎么缓解,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,贫血一般·会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,贫血一般·会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,然后…贫血一般会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,呃…贫血一般会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,贫血一般会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,贫血一般会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…贫血一般会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…贫血一般会有什么症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失·眠该咋办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近·老失眠该咋办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失眠该咋办，呃,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失眠该咋办，嗯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失眠该咋办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失眠该咋办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失眠该咋办呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近老失眠该咋办呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血·压常见症状有哪些,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压常见症·状有哪些,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压常见症状有哪些，诶,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,就是…高血压常见症状有哪些,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压常见症状有哪些,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压常见症状有哪些,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压常见症状有哪些呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,高血压常见症状有哪些咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥·吃炸鸡行不行,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥吃炸鸡行不·行,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,拜托啦…减肥吃炸鸡行不行,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥吃炸鸡行不行，就是,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥吃炸鸡行不行,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减肥吃炸鸡行不行,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…减肥吃炸鸡行不行,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
