case_id,query,intent_expected,action_expected,domain,test_type,context,group_id,difficulty,design_logic,tags,meta,type,expected_intent,step
,减肥吃炸鸡行不行哈,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最·近腹泻如何处理比较好,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近腹泻如何处理比较·好,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,呃…最近腹泻如何处理比较好,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近腹泻如何处理比较好，拜托啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近腹泻如何处理比较好,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近腹泻如何处理比较好,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近腹泻如何处理比较好咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…最近腹泻如何处理比较好,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解决·办法吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解·决办法吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解决办法吗，呃,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解决办法吗，麻烦你,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解决办法吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解决办法吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,胃胀气有什么解决办法吗嘛,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…胃胀气有什么解决办法吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷怎·么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷·怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,麻烦你…最近手脚发冷怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷怎么办，拜托啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷怎么办,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷怎么办呗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近手脚发冷怎么办咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪些典型症·状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪·些典型症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪些典型症状，劳驾,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,然后…痛风有哪些典型症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪些典型症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪些典型症状,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪些典型症状嘛,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,痛风有哪些典型症状啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减脂期适·合吃牛肉吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减脂期适合·吃牛肉吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,嗯…减脂期适合吃牛肉吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减脂期适合吃牛肉吗，诶,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减脂期适合吃牛肉吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减脂期适合吃牛肉吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,减脂期适合吃牛肉吗咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,诶…减脂期适合吃牛肉吗,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳·很快该怎么做,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳很快该·怎么做,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,就是…最近心跳很快该怎么做,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳很快该怎么做，那个啥,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳很快该怎么做,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳很快该怎么做,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳很快该怎么做呀,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近心跳很快该怎么做咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,过敏反应通·常有什么表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,过敏反应通·常有什么表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,过敏反应通常有什么表现，拜托啦,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,请问一下…过敏反应通常有什么表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,过敏反应通常有什么表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,过敏反应通常有什么表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,过敏反应通常有什么表现咯,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,那个啥…过敏反应通常有什么表现,,,,NOISE,,,,,['NOISE'],,,健康_咨询_一般问答,
,最近头晕怎么办,,,,CTX,,g1,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,1.0
,换成五月天的,,,,CTX,,g1,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,2.0
,我想去银行,,,,CTX,,g1,,,['DISAMBIG'],,,健康_咨询_一般问答,3.0
,最近胃疼怎么办,,,,CTX,,g2,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,1.0
,换成五月天的,,,,CTX,,g2,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,2.0
,我想去银行,,,,CTX,,g2,,,['DISAMBIG'],,,健康_咨询_一般问答,3.0
,糖尿病有哪些常见表现,,,,CTX,,g3,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,1.0
,换成五月天的,,,,CTX,,g3,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,2.0
,我想去银行,,,,CTX,,g3,,,['DISAMBIG'],,,健康_咨询_一般问答,3.0
,感冒有哪些常见表现,,,,CTX,,g4,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,1.0
,换成五月天的,,,,CTX,,g4,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,2.0
,我想去银行,,,,CTX,,g4,,,['DISAMBIG'],,,健康_咨询_一般问答,3.0
,减肥能不能吃巧克力,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,1.0
,换成五月天的,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,健康_咨询_一般问答,2.0
,我想去银行,,,,CTX,,g5,,,['DISAMBIG'],,,健康_咨询_一般问答,3.0
,到航怎么用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,到航怎么用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,就是…导航怎么用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航怎么用，诶,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航怎么用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航怎么用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航怎么用咯,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航怎么用咯,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙连不·上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝·牙连不上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙连不上怎么办，请问一下,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,麻烦你…蓝牙连不上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙连不上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙连不上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,那个啥…蓝牙连不上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,那个啥…蓝牙连不上怎么办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,语音助手怎么·唤醒,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,语音助手怎么·唤醒,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,语音助手怎么唤醒，请问一下,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,语音助手怎么唤醒，嗯,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,语音助手怎么唤醒,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,语音助手怎么唤醒,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…语音助手怎么唤醒,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,那个啥…语音助手怎么唤醒,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,氛·围灯颜色怎么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,氛围灯颜色怎·么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,就是…氛围灯颜色怎么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,那个啥…氛围灯颜色怎么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,氛围灯颜色怎么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,氛围灯颜色怎么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,氛围灯颜色怎么调呗,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…氛围灯颜色怎么调,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座椅加热·打不开,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座·椅加热打不开,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座椅加热打不开，诶,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座椅加热打不开，拜托啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座椅加热打不开,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座椅加热打不开,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…座椅加热打不开,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,座椅加热打不开啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,導航功能要怎么操作,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,到航功能要怎么操作,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航功能要怎么操作，诶,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航功能要怎么操作，麻烦你,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航功能要怎么操作,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航功能要怎么操作,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航功能要怎么操作咯,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,那个啥…导航功能要怎么操作,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙一直连接·失败怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝·牙一直连接失败怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙一直连接失败怎么处理，呃,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,然后…蓝牙一直连接失败怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙一直连接失败怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙一直连接失败怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,蓝牙一直连接失败怎么处理嘛,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…蓝牙一直连接失败怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,胎压监测怎么看数·据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,胎压监测怎·么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,麻烦你…胎压监测怎么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,嗯…胎压监测怎么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,胎压监测怎么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,胎压监测怎么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,请问…胎压监测怎么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,诶…胎压监测怎么看数据,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是·掉线咋解决,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是掉线咋解·决,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是掉线咋解决，那个啥,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是掉线咋解决，就是,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是掉线咋解决,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是掉线咋解决,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载WiFi总是掉线咋解决呀,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,就是…车载WiFi总是掉线咋解决,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘加·热开启方式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘·加热开启方式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘加热开启方式，就是,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘加热开启方式，拜托啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘加热开启方式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘加热开启方式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,请问…方向盘加热开启方式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,方向盘加热开启方式嘛,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么·设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航·怎么设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,那个啥…定速巡航怎么设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,麻烦你…定速巡航怎么设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,嗯…定速巡航怎么设置,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么设置哈,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,行车记录仪·没反应,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,行车记录仪没反·应,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,行车记录仪没反应，呃,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,呃…行车记录仪没反应,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,行车记录仪没反应,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,行车记录仪没反应,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,行车记录仪没反应呀,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,请问…行车记录仪没反应,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如何切换驾·驶模式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如·何切换驾驶模式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,嗯…如何切换驾驶模式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如何切换驾驶模式，就是,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如何切换驾驶模式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如何切换驾驶模式,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如何切换驾驶模式呀,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,如何切换驾驶模式啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车影像不·清晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车影像不清·晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车影像不清晰，就是,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,请问一下…倒车影像不清晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车影像不清晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车影像不清晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…倒车影像不清晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,嗯…倒车影像不清晰,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车·载充电口在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载充电口·在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,诶…车载充电口在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载充电口在哪，拜托啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载充电口在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,车载充电口在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,诶…车载充电口在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…车载充电口在哪,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎·么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡·航怎么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,呃…定速巡航怎么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么开启使用，拜托啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,定速巡航怎么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…定速巡航怎么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…定速巡航怎么开启使用,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,记录仪画·面卡顿咋办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,记录·仪画面卡顿咋办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,记录仪画面卡顿咋办，呃,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,然后…记录仪画面卡顿咋办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,记录仪画面卡顿咋办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,记录仪画面卡顿咋办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,请问…记录仪画面卡顿咋办,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,记录仪画面卡顿咋办呀,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶·模式在哪里调整,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶模式在哪·里调整,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶模式在哪里调整，然后,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶模式在哪里调整，劳驾,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶模式在哪里调整,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶模式在哪里调整,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,驾驶模式在哪里调整啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,诶…驾驶模式在哪里调整,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车时影·像模糊怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车时影像模·糊怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车时影像模糊怎么处理，就是,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,劳驾…倒车时影像模糊怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车时影像模糊怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车时影像模糊怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…倒车时影像模糊怎么处理,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,倒车时影像模糊怎么处理嘛,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机·无线充电位置找不到,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机无线充电·位置找不到,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机无线充电位置找不到，拜托啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机无线充电位置找不到，然后,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机无线充电位置找不到,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机无线充电位置找不到,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,手机无线充电位置找不到啦,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,拜托…手机无线充电位置找不到,,,,NOISE,,,,,['NOISE'],,,用车_FAQ,
,导航怎么用,,,,CTX,,g1,,,['CTX_CONTINUATION'],,,用车_FAQ,1.0
,换成五月天的,,,,CTX,,g1,,,['CTX_CONTINUATION'],,,用车_FAQ,2.0
,我想去银行,,,,CTX,,g1,,,['DISAMBIG'],,,用车_FAQ,3.0
,蓝牙连不上怎么办,,,,CTX,,g2,,,['CTX_CONTINUATION'],,,用车_FAQ,1.0
,换成五月天的,,,,CTX,,g2,,,['CTX_CONTINUATION'],,,用车_FAQ,2.0
,我想去银行,,,,CTX,,g2,,,['DISAMBIG'],,,用车_FAQ,3.0
,语音助手怎么唤醒,,,,CTX,,g3,,,['CTX_CONTINUATION'],,,用车_FAQ,1.0
,换成五月天的,,,,CTX,,g3,,,['CTX_CONTINUATION'],,,用车_FAQ,2.0
,我想去银行,,,,CTX,,g3,,,['DISAMBIG'],,,用车_FAQ,3.0
,氛围灯颜色怎么调,,,,CTX,,g4,,,['CTX_CONTINUATION'],,,用车_FAQ,1.0
,换成五月天的,,,,CTX,,g4,,,['CTX_CONTINUATION'],,,用车_FAQ,2.0
,我想去银行,,,,CTX,,g4,,,['DISAMBIG'],,,用车_FAQ,3.0
,座椅加热打不开,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,用车_FAQ,1.0
,换成五月天的,,,,CTX,,g5,,,['CTX_CONTINUATION'],,,用车_FAQ,2.0
,我想去银行,,,,CTX,,g5,,,['DISAMBIG'],,,用车_FAQ,3.0
,你喜欢唱歌吗？,,,,SAFETY,,,,,['SMALLTALK'],,,闲聊_拒答,
,帮我点个外卖,,,,SAFETY,,,,,['OUT_OF_SCOPE'],,,不支持_超范围,
,给我看点敏感新闻,,,,SAFETY,,,,,['SENSITIVE'],,,安全拦截,
,写一大段和车无关的段子然后顺便开空调,,,,LONG,,,,,"['LONG', 'SAFETY']",,,安全拦截,
